date,open,high,low,close,volume,dividends,stock splits
2024-10-06 13:35:31.004814,4644.01,4680.69,4556.75,4646.16,2062007,0.0,1.0
2024-10-07 13:35:31.004814,4649.27,4709.28,4562.43,4621.12,4338263,0.0,1.0
2024-10-08 13:35:31.004814,4612.04,4711.38,4622.74,4647.28,4572365,0.0,1.0
2024-10-09 13:35:31.004814,4663.77,4695.63,4551.61,4615.46,2030222,0.0,1.0
2024-10-10 13:35:31.004814,4596.45,4638.85,4540.27,4569.38,1231542,0.0,1.0
2024-10-11 13:35:31.004814,4556.62,4580.74,4454.5,4544.09,4356149,0.0,1.0
2024-10-12 13:35:31.004814,4535.81,4537.74,4404.54,4463.22,2118939,0.0,1.0
2024-10-13 13:35:31.004814,4457.03,4520.75,4391.75,4466.34,1651455,0.0,1.0
2024-10-14 13:35:31.004814,4478.29,4519.67,4409.58,4443.04,2759024,0.0,1.0
2024-10-15 13:35:31.004814,4427.36,4410.19,4347.35,4387.86,1538515,0.0,1.0
2024-10-16 13:35:31.004814,4397.33,4320.34,4220.17,4289.38,2391422,0.0,1.0
2024-10-17 13:35:31.004814,4304.09,4230.69,4101.12,4168.68,2972205,0.0,1.0
2024-10-18 13:35:31.004814,4187.91,4350.74,4258.58,4282.0,2918564,0.0,1.0
2024-10-19 13:35:31.004814,4301.34,4554.32,4424.9,4497.49,1167594,0.0,1.0
2024-10-20 13:35:31.004814,4515.82,4488.45,4392.76,4458.95,4172138,0.0,1.0
2024-10-21 13:35:31.004814,4457.04,4477.11,4360.11,4409.68,2033624,0.0,1.0
2024-10-22 13:35:31.004814,4405.23,4498.54,4382.48,4411.3,3106691,0.0,1.0
2024-10-23 13:35:31.004814,4433.14,4408.28,4291.89,4336.65,1080145,0.0,1.0
2024-10-24 13:35:31.004814,4340.73,4465.93,4405.84,4430.94,2013994,0.0,1.0
2024-10-25 13:35:31.004814,4449.81,4434.64,4321.55,4387.69,3282379,0.0,1.0
2024-10-26 13:35:31.004814,4400.99,4479.67,4385.53,4420.2,4216393,0.0,1.0
2024-10-27 13:35:31.004814,4414.92,4501.72,4421.44,4465.34,4916589,0.0,1.0
2024-10-28 13:35:31.004814,4481.73,4724.58,4549.55,4641.91,1391902,0.0,1.0
2024-10-29 13:35:31.004814,4644.59,4741.71,4608.84,4655.02,1228713,0.0,1.0
2024-10-30 13:35:31.004814,4669.57,4937.51,4803.0,4893.93,2571920,0.0,1.0
2024-10-31 13:35:31.004814,4910.53,5002.22,4865.65,4929.16,1132792,0.0,1.0
2024-11-01 13:35:31.004814,4950.6,4932.78,4805.01,4859.87,3958429,0.0,1.0
2024-11-02 13:35:31.004814,4862.85,5201.4,5011.9,5104.06,3085184,0.0,1.0
2024-11-03 13:35:31.004814,5101.76,5091.21,5027.09,5057.6,4911821,0.0,1.0
2024-11-04 13:35:31.004814,5055.7,4997.73,4879.59,4905.01,1675207,0.0,1.0
2024-11-05 13:35:31.004814,4926.04,4991.69,4883.71,4915.74,1002761,0.0,1.0
2024-11-06 13:35:31.004814,4915.61,4726.74,4665.29,4694.29,1101545,0.0,1.0
2024-11-07 13:35:31.004814,4710.33,4733.05,4607.77,4669.77,4822798,0.0,1.0
2024-11-08 13:35:31.004814,4649.03,4739.09,4675.41,4698.94,4742922,0.0,1.0
2024-11-09 13:35:31.004814,4697.82,4814.19,4639.66,4732.91,4444966,0.0,1.0
2024-11-10 13:35:31.004814,4749.94,4765.09,4684.31,4722.32,2983795,0.0,1.0
2024-11-11 13:35:31.004814,4740.12,4926.36,4784.6,4870.81,4011123,0.0,1.0
2024-11-12 13:35:31.004814,4862.5,4975.41,4892.94,4918.43,3989492,0.0,1.0
2024-11-13 13:35:31.004814,4939.91,4812.93,4727.85,4756.09,4705211,0.0,1.0
2024-11-14 13:35:31.004814,4736.87,4831.54,4690.01,4762.35,3619941,0.0,1.0
2024-11-15 13:35:31.004814,4771.84,4790.92,4682.37,4748.04,2694331,0.0,1.0
2024-11-16 13:35:31.004814,4734.59,4843.57,4764.65,4802.92,1374450,0.0,1.0
2024-11-17 13:35:31.004814,4808.66,4969.88,4886.39,4922.22,3967494,0.0,1.0
2024-11-18 13:35:31.004814,4902.71,5019.42,4905.97,4937.64,4234810,0.0,1.0
2024-11-19 13:35:31.004814,4961.35,4974.16,4837.4,4883.5,3643084,0.0,1.0
2024-11-20 13:35:31.004814,4887.09,4919.54,4791.02,4874.5,2634191,0.0,1.0
2024-11-21 13:35:31.004814,4859.53,4905.86,4741.97,4810.83,1129419,0.0,1.0
2024-11-22 13:35:31.004814,4804.71,4940.61,4751.8,4845.94,2591102,0.0,1.0
2024-11-23 13:35:31.004814,4821.83,4884.53,4758.54,4847.11,1197874,0.0,1.0
2024-11-24 13:35:31.004814,4848.86,4718.94,4649.09,4692.39,2549984,0.0,1.0
2024-11-25 13:35:31.004814,4693.18,4776.24,4663.86,4727.68,2696261,0.0,1.0
2024-11-26 13:35:31.004814,4712.63,4669.98,4593.7,4639.88,2187616,0.0,1.0
2024-11-27 13:35:31.004814,4638.87,4793.37,4668.55,4706.42,4689963,0.0,1.0
2024-11-28 13:35:31.004814,4712.09,4636.28,4558.43,4602.0,2235189,0.0,1.0
2024-11-29 13:35:31.004814,4624.2,4669.87,4567.1,4601.08,3138828,0.0,1.0
2024-11-30 13:35:31.004814,4587.65,4696.98,4609.15,4640.33,3491176,0.0,1.0
2024-12-01 13:35:31.004814,4639.61,4776.34,4656.7,4712.19,1193876,0.0,1.0
2024-12-02 13:35:31.004814,4720.39,4673.94,4506.25,4592.52,2911099,0.0,1.0
2024-12-03 13:35:31.004814,4614.19,4516.46,4385.0,4432.2,2222710,0.0,1.0
2024-12-04 13:35:31.004814,4428.82,4671.02,4548.11,4626.22,1875029,0.0,1.0
2024-12-05 13:35:31.004814,4645.94,4729.62,4620.13,4703.94,2995012,0.0,1.0
2024-12-06 13:35:31.004814,4717.36,4830.25,4692.46,4784.46,3077003,0.0,1.0
2024-12-07 13:35:31.004814,4763.08,4513.9,4436.63,4482.66,1842552,0.0,1.0
2024-12-08 13:35:31.004814,4490.25,4445.46,4349.44,4383.22,1104649,0.0,1.0
2024-12-09 13:35:31.004814,4381.45,4401.13,4307.64,4333.55,4439567,0.0,1.0
2024-12-10 13:35:31.004814,4343.76,4339.72,4220.45,4289.34,4916678,0.0,1.0
2024-12-11 13:35:31.004814,4299.66,4369.71,4235.65,4292.35,3060851,0.0,1.0
2024-12-12 13:35:31.004814,4309.08,4370.04,4271.1,4309.23,2351047,0.0,1.0
2024-12-13 13:35:31.004814,4321.05,4423.67,4293.88,4350.85,1139947,0.0,1.0
2024-12-14 13:35:31.004814,4357.0,4297.18,4175.93,4245.35,2072020,0.0,1.0
2024-12-15 13:35:31.004814,4260.33,4341.1,4238.28,4298.14,1483470,0.0,1.0
2024-12-16 13:35:31.004814,4302.35,4388.03,4297.87,4319.88,2434281,0.0,1.0
2024-12-17 13:35:31.004814,4326.47,4504.95,4419.25,4467.27,3910326,0.0,1.0
2024-12-18 13:35:31.004814,4460.12,4623.83,4472.92,4536.71,3345233,0.0,1.0
2024-12-19 13:35:31.004814,4532.33,4574.19,4505.99,4548.24,2674690,0.0,1.0
2024-12-20 13:35:31.004814,4557.1,4720.39,4582.61,4632.52,2909174,0.0,1.0
2024-12-21 13:35:31.004814,4611.97,4806.94,4624.74,4714.23,1459810,0.0,1.0
2024-12-22 13:35:31.004814,4727.06,4673.16,4584.63,4628.63,3756141,0.0,1.0
2024-12-23 13:35:31.004814,4642.05,4582.46,4474.2,4559.48,2789104,0.0,1.0
2024-12-24 13:35:31.004814,4574.49,4621.8,4502.02,4535.71,4768747,0.0,1.0
2024-12-25 13:35:31.004814,4541.3,4346.7,4244.84,4298.61,3403615,0.0,1.0
2024-12-26 13:35:31.004814,4279.69,4474.28,4382.81,4412.87,2851876,0.0,1.0
2024-12-27 13:35:31.004814,4408.65,4438.08,4368.71,4400.27,3865600,0.0,1.0
2024-12-28 13:35:31.004814,4399.23,4488.63,4363.42,4448.38,1193976,0.0,1.0
2024-12-29 13:35:31.004814,4468.61,4654.89,4543.19,4599.07,4225133,0.0,1.0
2024-12-30 13:35:31.004814,4578.51,4816.15,4663.13,4749.51,3645977,0.0,1.0
2024-12-31 13:35:31.004814,4750.54,4800.83,4694.02,4760.75,1542194,0.0,1.0
2025-01-01 13:35:31.004814,4751.72,4897.11,4806.87,4832.17,1075932,0.0,1.0
2025-01-02 13:35:31.004814,4841.17,4847.69,4766.01,4817.55,1732152,0.0,1.0
2025-01-03 13:35:31.004814,4794.62,5015.1,4846.07,4929.08,3419716,0.0,1.0
2025-01-04 13:35:31.004814,4944.09,4828.99,4695.55,4736.02,2459459,0.0,1.0
2025-01-05 13:35:31.004814,4733.92,4754.36,4658.61,4686.98,3025833,0.0,1.0
2025-01-06 13:35:31.004814,4676.07,4829.51,4747.88,4798.71,2186333,0.0,1.0
2025-01-07 13:35:31.004814,4811.38,4791.32,4699.57,4759.0,3422752,0.0,1.0
2025-01-08 13:35:31.004814,4770.88,4766.31,4632.02,4715.1,4851632,0.0,1.0
2025-01-09 13:35:31.004814,4705.53,4846.55,4747.98,4801.95,1998100,0.0,1.0
2025-01-10 13:35:31.004814,4808.16,4867.59,4798.99,4837.03,3103592,0.0,1.0
2025-01-11 13:35:31.004814,4831.96,4890.35,4780.22,4840.27,2834076,0.0,1.0
2025-01-12 13:35:31.004814,4837.06,4989.47,4909.58,4946.04,3991992,0.0,1.0
2025-01-13 13:35:31.004814,4956.73,5108.14,4938.87,5008.46,4162862,0.0,1.0
2025-01-14 13:35:31.004814,5031.1,4995.73,4878.7,4969.28,3419800,0.0,1.0
2025-01-15 13:35:31.004814,4987.65,5045.63,4949.45,4975.81,2833240,0.0,1.0
2025-01-16 13:35:31.004814,4961.85,5016.89,4905.6,4935.74,4575018,0.0,1.0
2025-01-17 13:35:31.004814,4921.18,4980.83,4849.05,4910.32,3755510,0.0,1.0
2025-01-18 13:35:31.004814,4908.94,4805.57,4699.2,4773.32,4583082,0.0,1.0
2025-01-19 13:35:31.004814,4779.74,4706.02,4594.14,4671.43,3032365,0.0,1.0
2025-01-20 13:35:31.004814,4664.97,4738.28,4665.09,4696.4,1918563,0.0,1.0
2025-01-21 13:35:31.004814,4684.54,4714.36,4618.03,4675.79,3271232,0.0,1.0
2025-01-22 13:35:31.004814,4684.67,4662.09,4534.83,4573.25,4453729,0.0,1.0
2025-01-23 13:35:31.004814,4550.8,4674.37,4570.12,4620.51,4164333,0.0,1.0
2025-01-24 13:35:31.004814,4607.07,4636.3,4516.54,4595.35,4096246,0.0,1.0
2025-01-25 13:35:31.004814,4595.78,4657.65,4534.86,4571.75,4509870,0.0,1.0
2025-01-26 13:35:31.004814,4554.0,4558.94,4485.79,4522.82,1195857,0.0,1.0
2025-01-27 13:35:31.004814,4507.29,4435.41,4285.64,4362.35,1477043,0.0,1.0
2025-01-28 13:35:31.004814,4360.25,4443.79,4369.88,4413.96,4519217,0.0,1.0
2025-01-29 13:35:31.004814,4405.14,4466.52,4356.26,4418.03,2113358,0.0,1.0
2025-01-30 13:35:31.004814,4408.94,4390.21,4243.21,4324.28,4876349,0.0,1.0
2025-01-31 13:35:31.004814,4309.87,4323.7,4194.08,4273.53,4116387,0.0,1.0
2025-02-01 13:35:31.004814,4282.67,4243.22,4090.71,4162.87,2721220,0.0,1.0
2025-02-02 13:35:31.004814,4153.17,4312.38,4202.28,4233.96,4287874,0.0,1.0
2025-02-03 13:35:31.004814,4236.46,4170.87,4091.34,4116.65,4994212,0.0,1.0
2025-02-04 13:35:31.004814,4101.26,4105.63,4041.4,4079.23,4712423,0.0,1.0
2025-02-05 13:35:31.004814,4097.92,4006.45,3946.43,3973.25,4473916,0.0,1.0
2025-02-06 13:35:31.004814,3976.18,3996.67,3852.76,3931.39,1762037,0.0,1.0
2025-02-07 13:35:31.004814,3922.15,4001.73,3876.9,3936.31,3153885,0.0,1.0
2025-02-08 13:35:31.004814,3938.01,3937.62,3885.67,3914.78,1604151,0.0,1.0
2025-02-09 13:35:31.004814,3898.89,3964.07,3864.41,3941.26,1184490,0.0,1.0
2025-02-10 13:35:31.004814,3924.8,4174.27,4077.44,4118.24,3279736,0.0,1.0
2025-02-11 13:35:31.004814,4134.32,4188.99,4083.13,4129.65,1909660,0.0,1.0
2025-02-12 13:35:31.004814,4142.57,4105.92,4001.84,4076.67,4912665,0.0,1.0
2025-02-13 13:35:31.004814,4060.37,4099.53,4000.37,4025.18,1651733,0.0,1.0
2025-02-14 13:35:31.004814,4026.24,4024.1,3966.31,4003.73,2685090,0.0,1.0
2025-02-15 13:35:31.004814,4017.48,4073.9,3978.96,4025.69,2122192,0.0,1.0
2025-02-16 13:35:31.004814,4044.09,4030.67,3979.0,4004.8,3437955,0.0,1.0
2025-02-17 13:35:31.004814,4013.11,4178.48,4048.99,4113.45,1816106,0.0,1.0
2025-02-18 13:35:31.004814,4110.13,4160.68,4090.47,4116.02,1464725,0.0,1.0
2025-02-19 13:35:31.004814,4110.51,4049.23,3984.31,4015.83,4947510,0.0,1.0
2025-02-20 13:35:31.004814,4007.41,4083.33,3976.31,4018.13,4681816,0.0,1.0
2025-02-21 13:35:31.004814,4025.4,4101.57,3992.22,4030.66,1033747,0.0,1.0
2025-02-22 13:35:31.004814,4048.58,4028.84,3912.64,3984.1,3464064,0.0,1.0
2025-02-23 13:35:31.004814,3981.59,4115.41,3990.09,4063.72,4316678,0.0,1.0
2025-02-24 13:35:31.004814,4063.79,3932.92,3881.17,3904.01,1856053,0.0,1.0
2025-02-25 13:35:31.004814,3889.55,3926.44,3816.17,3871.37,4359670,0.0,1.0
2025-02-26 13:35:31.004814,3865.27,3899.48,3768.17,3831.19,3499973,0.0,1.0
2025-02-27 13:35:31.004814,3815.23,3924.39,3826.67,3878.66,3765562,0.0,1.0
2025-02-28 13:35:31.004814,3861.82,4041.05,3917.34,3973.03,1636722,0.0,1.0
2025-03-01 13:35:31.004814,3991.62,3939.94,3882.64,3912.58,3623482,0.0,1.0
2025-03-02 13:35:31.004814,3916.33,3953.0,3861.62,3930.86,4693297,0.0,1.0
2025-03-03 13:35:31.004814,3935.92,3933.77,3835.84,3896.47,1112665,0.0,1.0
2025-03-04 13:35:31.004814,3881.71,3808.51,3707.65,3742.08,4206946,0.0,1.0
2025-03-05 13:35:31.004814,3747.22,3782.67,3682.51,3716.41,3761772,0.0,1.0
2025-03-06 13:35:31.004814,3731.74,3807.99,3687.73,3756.42,3863628,0.0,1.0
2025-03-07 13:35:31.004814,3767.2,3761.21,3668.82,3724.81,4733352,0.0,1.0
2025-03-08 13:35:31.004814,3742.53,3815.33,3732.32,3772.99,2830810,0.0,1.0
2025-03-09 13:35:31.004814,3775.75,3815.89,3713.52,3766.07,1855911,0.0,1.0
2025-03-10 13:35:31.004814,3753.5,3812.16,3669.37,3737.79,1959542,0.0,1.0
2025-03-11 13:35:31.004814,3752.4,3835.4,3709.35,3783.23,4156064,0.0,1.0
2025-03-12 13:35:31.004814,3792.56,3966.43,3878.7,3914.97,1598203,0.0,1.0
2025-03-13 13:35:31.004814,3923.11,3809.55,3714.05,3786.11,2179391,0.0,1.0
2025-03-14 13:35:31.004814,3782.84,3842.42,3733.17,3801.67,1723860,0.0,1.0
2025-03-15 13:35:31.004814,3793.52,3745.93,3658.32,3698.67,3248038,0.0,1.0
2025-03-16 13:35:31.004814,3701.18,3742.69,3663.12,3703.33,1137228,0.0,1.0
2025-03-17 13:35:31.004814,3715.21,3789.51,3689.86,3762.92,1124909,0.0,1.0
2025-03-18 13:35:31.004814,3776.87,3816.63,3724.06,3797.64,3732287,0.0,1.0
2025-03-19 13:35:31.004814,3782.84,3902.32,3777.38,3850.84,1374186,0.0,1.0
2025-03-20 13:35:31.004814,3862.03,3888.85,3798.92,3852.18,1412974,0.0,1.0
2025-03-21 13:35:31.004814,3868.73,3810.35,3715.64,3775.09,3564733,0.0,1.0
2025-03-22 13:35:31.004814,3769.67,3761.52,3667.29,3701.96,2598077,0.0,1.0
2025-03-23 13:35:31.004814,3686.64,3767.87,3676.56,3702.0,3476841,0.0,1.0
2025-03-24 13:35:31.004814,3693.3,3720.1,3594.37,3667.59,1258280,0.0,1.0
2025-03-25 13:35:31.004814,3665.92,3758.97,3673.7,3718.2,4850088,0.0,1.0
2025-03-26 13:35:31.004814,3719.23,3726.92,3624.47,3664.87,2521578,0.0,1.0
2025-03-27 13:35:31.004814,3677.46,3741.6,3604.32,3674.12,3396170,0.0,1.0
2025-03-28 13:35:31.004814,3665.65,3652.07,3593.19,3631.61,2801655,0.0,1.0
2025-03-29 13:35:31.004814,3642.97,3755.51,3666.3,3731.89,1949891,0.0,1.0
2025-03-30 13:35:31.004814,3721.22,3762.94,3651.21,3716.23,3326802,0.0,1.0
2025-03-31 13:35:31.004814,3723.97,3744.2,3648.31,3716.36,2681416,0.0,1.0
2025-04-01 13:35:31.004814,3718.68,3643.48,3566.95,3602.87,3825823,0.0,1.0
2025-04-02 13:35:31.004814,3588.4,3715.91,3607.23,3669.89,2122901,0.0,1.0
2025-04-03 13:35:31.004814,3660.43,3582.57,3491.16,3558.17,4702218,0.0,1.0
2025-04-04 13:35:31.004814,3543.25,3607.83,3497.22,3565.72,2556882,0.0,1.0
2025-04-05 13:35:31.004814,3579.49,3813.54,3703.81,3749.22,4313782,0.0,1.0
2025-04-06 13:35:31.004814,3731.23,3803.87,3707.46,3770.93,3117758,0.0,1.0
2025-04-07 13:35:31.004814,3771.84,3745.19,3638.7,3686.3,3071599,0.0,1.0
2025-04-08 13:35:31.004814,3684.29,3772.46,3640.14,3713.93,3829348,0.0,1.0
2025-04-09 13:35:31.004814,3710.59,3879.96,3738.33,3805.81,2999801,0.0,1.0
2025-04-10 13:35:31.004814,3802.25,3707.92,3638.75,3687.73,2686007,0.0,1.0
2025-04-11 13:35:31.004814,3705.5,3745.88,3687.48,3707.35,4328280,0.0,1.0
2025-04-12 13:35:31.004814,3717.65,3693.83,3586.79,3658.06,2625135,0.0,1.0
2025-04-13 13:35:31.004814,3663.99,3800.29,3673.31,3738.28,1579123,0.0,1.0
2025-04-14 13:35:31.004814,3719.7,3797.35,3735.5,3762.38,3824044,0.0,1.0
2025-04-15 13:35:31.004814,3768.23,3897.36,3770.99,3843.02,1305539,0.0,1.0
2025-04-16 13:35:31.004814,3851.28,3969.0,3871.75,3910.21,4632226,0.0,1.0
2025-04-17 13:35:31.004814,3893.94,3914.69,3856.95,3891.03,1432127,0.0,1.0
2025-04-18 13:35:31.004814,3910.19,3943.03,3893.58,3919.08,3874061,0.0,1.0
2025-04-19 13:35:31.004814,3909.47,3850.01,3789.16,3816.54,2253864,0.0,1.0
2025-04-20 13:35:31.004814,3807.99,3864.53,3756.03,3794.11,2811274,0.0,1.0
2025-04-21 13:35:31.004814,3789.64,3798.94,3694.7,3749.04,1207489,0.0,1.0
2025-04-22 13:35:31.004814,3765.84,3764.06,3640.27,3702.13,4559453,0.0,1.0
2025-04-23 13:35:31.004814,3696.97,3624.17,3508.18,3561.52,4716526,0.0,1.0
2025-04-24 13:35:31.004814,3549.19,3670.55,3550.84,3621.02,2659629,0.0,1.0
2025-04-25 13:35:31.004814,3617.76,3763.81,3685.81,3713.47,1050409,0.0,1.0
2025-04-26 13:35:31.004814,3721.7,3793.23,3704.22,3724.12,2141027,0.0,1.0
2025-04-27 13:35:31.004814,3709.92,3726.91,3658.66,3700.66,2980645,0.0,1.0
2025-04-28 13:35:31.004814,3713.72,3811.75,3720.9,3758.37,1538543,0.0,1.0
2025-04-29 13:35:31.004814,3769.26,3854.69,3707.94,3780.46,2278055,0.0,1.0
2025-04-30 13:35:31.004814,3783.95,3765.01,3626.91,3694.06,2615067,0.0,1.0
2025-05-01 13:35:31.004814,3677.79,3802.74,3723.67,3778.6,3384432,0.0,1.0
2025-05-02 13:35:31.004814,3760.79,3804.8,3697.47,3768.34,3211673,0.0,1.0
2025-05-03 13:35:31.004814,3749.85,3930.52,3827.17,3898.41,4894902,0.0,1.0
2025-05-04 13:35:31.004814,3917.21,4005.23,3905.27,3962.52,2544340,0.0,1.0
2025-05-05 13:35:31.004814,3971.37,3871.32,3818.55,3845.63,2565426,0.0,1.0
2025-05-06 13:35:31.004814,3835.69,3903.72,3785.94,3848.67,4812311,0.0,1.0
2025-05-07 13:35:31.004814,3840.47,3927.54,3874.13,3905.62,2912947,0.0,1.0
2025-05-08 13:35:31.004814,3890.23,4117.39,4000.39,4043.06,1012825,0.0,1.0
2025-05-09 13:35:31.004814,4052.36,3995.78,3901.87,3961.51,3865903,0.0,1.0
2025-05-10 13:35:31.004814,3945.25,4209.47,4087.58,4127.2,1027419,0.0,1.0
2025-05-11 13:35:31.004814,4113.09,4254.27,4152.33,4208.92,2124734,0.0,1.0
2025-05-12 13:35:31.004814,4205.97,4404.35,4258.3,4326.28,3091008,0.0,1.0
2025-05-13 13:35:31.004814,4307.15,4379.63,4257.31,4317.03,4239330,0.0,1.0
2025-05-14 13:35:31.004814,4327.31,4366.78,4260.51,4332.55,4886089,0.0,1.0
2025-05-15 13:35:31.004814,4332.86,4519.1,4370.77,4436.89,2110105,0.0,1.0
2025-05-16 13:35:31.004814,4456.26,4322.87,4252.26,4292.38,1576604,0.0,1.0
2025-05-17 13:35:31.004814,4271.03,4405.37,4294.26,4377.37,3368675,0.0,1.0
2025-05-18 13:35:31.004814,4358.37,4460.43,4319.48,4384.7,3607550,0.0,1.0
2025-05-19 13:35:31.004814,4394.71,4356.77,4232.45,4297.34,2721311,0.0,1.0
2025-05-20 13:35:31.004814,4278.36,4228.39,4124.73,4158.13,3686857,0.0,1.0
2025-05-21 13:35:31.004814,4147.69,4151.09,4040.2,4090.18,3115749,0.0,1.0
2025-05-22 13:35:31.004814,4073.98,4222.96,4110.86,4194.15,3163090,0.0,1.0
