date,open,high,low,close,volume,dividends,stock splits
2024-09-30 13:35:33.039113,414.82,420.7,412.77,416.76,4550445,0.0,1.0
2024-10-01 13:35:33.039113,415.44,415.89,404.89,411.89,4608040,0.0,1.0
2024-10-02 13:35:33.039113,410.68,406.21,397.03,401.46,1572382,0.0,1.0
2024-10-03 13:35:33.039113,401.11,412.97,397.83,405.53,4582520,0.0,1.0
2024-10-04 13:35:33.039113,404.36,414.8,405.82,409.66,3733162,0.0,1.0
2024-10-05 13:35:33.039113,409.74,420.89,410.6,417.16,1469805,0.0,1.0
2024-10-06 13:35:33.039113,416.72,417.18,408.84,411.71,2661521,0.0,1.0
2024-10-07 13:35:33.039113,412.43,419.21,406.97,412.5,4679337,0.0,1.0
2024-10-08 13:35:33.039113,414.42,414.35,399.87,406.85,2107247,0.0,1.0
2024-10-09 13:35:33.039113,406.88,425.9,415.35,417.65,3458064,0.0,1.0
2024-10-10 13:35:33.039113,417.57,423.57,411.39,419.12,1590896,0.0,1.0
2024-10-11 13:35:33.039113,418.84,428.55,419.49,423.44,4526996,0.0,1.0
2024-10-12 13:35:33.039113,422.16,427.35,414.62,422.82,4219680,0.0,1.0
2024-10-13 13:35:33.039113,421.61,420.99,409.33,416.08,3758226,0.0,1.0
2024-10-14 13:35:33.039113,414.25,415.51,407.04,411.16,1377144,0.0,1.0
2024-10-15 13:35:33.039113,409.68,418.91,409.46,415.42,4217308,0.0,1.0
2024-10-16 13:35:33.039113,416.94,409.68,399.9,406.76,4575576,0.0,1.0
2024-10-17 13:35:33.039113,405.2,414.36,405.12,407.85,3813619,0.0,1.0
2024-10-18 13:35:33.039113,407.42,414.14,398.97,407.0,2277163,0.0,1.0
2024-10-19 13:35:33.039113,406.73,428.13,420.52,424.7,4904387,0.0,1.0
2024-10-20 13:35:33.039113,423.88,424.49,415.87,421.25,1116652,0.0,1.0
2024-10-21 13:35:33.039113,422.59,425.2,410.68,418.54,1877915,0.0,1.0
2024-10-22 13:35:33.039113,418.59,427.14,415.33,423.35,2486797,0.0,1.0
2024-10-23 13:35:33.039113,423.67,421.92,407.88,414.06,3500092,0.0,1.0
2024-10-24 13:35:33.039113,412.08,423.52,412.61,418.06,3200465,0.0,1.0
2024-10-25 13:35:33.039113,417.55,425.46,412.9,419.66,4184672,0.0,1.0
2024-10-26 13:35:33.039113,418.38,422.72,411.41,419.81,2826750,0.0,1.0
2024-10-27 13:35:33.039113,421.56,423.57,411.95,415.58,3643898,0.0,1.0
2024-10-28 13:35:33.039113,415.8,427.39,419.24,421.85,1738020,0.0,1.0
2024-10-29 13:35:33.039113,419.91,425.76,416.27,419.83,1701521,0.0,1.0
2024-10-30 13:35:33.039113,418.77,429.51,424.24,426.39,3170803,0.0,1.0
2024-10-31 13:35:33.039113,426.39,442.2,430.63,434.55,2768714,0.0,1.0
2024-11-01 13:35:33.039113,434.54,437.15,425.78,431.5,2684998,0.0,1.0
2024-11-02 13:35:33.039113,430.79,440.96,429.48,432.78,4059599,0.0,1.0
2024-11-03 13:35:33.039113,433.21,454.12,441.2,445.97,2158305,0.0,1.0
2024-11-04 13:35:33.039113,447.52,462.08,453.85,457.03,3628721,0.0,1.0
2024-11-05 13:35:33.039113,456.06,473.16,459.05,467.86,2509872,0.0,1.0
2024-11-06 13:35:33.039113,465.86,478.29,464.65,471.6,4102918,0.0,1.0
2024-11-07 13:35:33.039113,469.66,476.5,464.43,470.69,1396385,0.0,1.0
2024-11-08 13:35:33.039113,472.95,476.09,459.6,467.46,2410756,0.0,1.0
2024-11-09 13:35:33.039113,466.38,464.09,449.76,455.5,3814601,0.0,1.0
2024-11-10 13:35:33.039113,456.18,475.41,463.93,467.97,4829359,0.0,1.0
2024-11-11 13:35:33.039113,465.91,470.47,458.2,463.71,1720717,0.0,1.0
2024-11-12 13:35:33.039113,464.49,475.77,464.71,471.48,2868475,0.0,1.0
2024-11-13 13:35:33.039113,471.35,495.69,486.85,489.63,3737367,0.0,1.0
2024-11-14 13:35:33.039113,487.83,491.75,478.93,485.61,1414236,0.0,1.0
2024-11-15 13:35:33.039113,487.9,491.37,475.04,482.78,1457933,0.0,1.0
2024-11-16 13:35:33.039113,485.06,483.9,472.48,478.22,3020525,0.0,1.0
2024-11-17 13:35:33.039113,477.25,464.82,457.09,460.88,2071249,0.0,1.0
2024-11-18 13:35:33.039113,459.72,474.98,460.95,466.84,4573348,0.0,1.0
2024-11-19 13:35:33.039113,468.66,482.76,470.84,475.8,1812715,0.0,1.0
2024-11-20 13:35:33.039113,477.24,479.94,465.78,473.63,3492799,0.0,1.0
2024-11-21 13:35:33.039113,473.79,468.43,458.38,463.15,2809860,0.0,1.0
2024-11-22 13:35:33.039113,462.49,461.23,450.71,456.12,2610284,0.0,1.0
2024-11-23 13:35:33.039113,454.48,437.74,426.7,430.23,2720369,0.0,1.0
2024-11-24 13:35:33.039113,428.9,430.79,416.54,422.91,2596592,0.0,1.0
2024-11-25 13:35:33.039113,424.1,436.99,432.08,434.38,2548871,0.0,1.0
2024-11-26 13:35:33.039113,433.98,446.91,434.39,440.17,2008911,0.0,1.0
2024-11-27 13:35:33.039113,438.93,462.02,451.87,459.47,1337328,0.0,1.0
2024-11-28 13:35:33.039113,457.88,471.34,464.12,467.17,4499434,0.0,1.0
2024-11-29 13:35:33.039113,465.15,468.18,460.8,465.84,2561772,0.0,1.0
2024-11-30 13:35:33.039113,464.58,473.72,459.98,466.11,3106230,0.0,1.0
2024-12-01 13:35:33.039113,468.34,488.02,479.03,484.7,1773684,0.0,1.0
2024-12-02 13:35:33.039113,485.75,464.55,449.03,456.42,2559165,0.0,1.0
2024-12-03 13:35:33.039113,454.57,469.81,456.13,464.91,1626065,0.0,1.0
2024-12-04 13:35:33.039113,465.52,471.63,462.06,468.89,2762226,0.0,1.0
2024-12-05 13:35:33.039113,470.15,485.86,474.99,481.87,3293629,0.0,1.0
2024-12-06 13:35:33.039113,482.3,472.53,462.66,465.05,1581044,0.0,1.0
2024-12-07 13:35:33.039113,463.84,467.09,458.64,462.33,3473490,0.0,1.0
2024-12-08 13:35:33.039113,460.69,475.96,458.39,467.21,2158954,0.0,1.0
2024-12-09 13:35:33.039113,468.82,479.02,470.41,473.43,1928021,0.0,1.0
2024-12-10 13:35:33.039113,471.18,472.66,460.45,468.93,1251686,0.0,1.0
2024-12-11 13:35:33.039113,469.59,487.92,476.47,482.21,1906657,0.0,1.0
2024-12-12 13:35:33.039113,484.59,487.88,476.23,479.72,3715795,0.0,1.0
2024-12-13 13:35:33.039113,480.24,481.78,473.06,477.02,2277048,0.0,1.0
2024-12-14 13:35:33.039113,476.02,489.46,478.37,485.47,1136203,0.0,1.0
2024-12-15 13:35:33.039113,485.24,511.61,495.19,503.58,1937737,0.0,1.0
2024-12-16 13:35:33.039113,502.47,501.99,490.58,496.93,3849446,0.0,1.0
2024-12-17 13:35:33.039113,495.42,502.26,488.58,497.04,4466427,0.0,1.0
2024-12-18 13:35:33.039113,496.56,514.65,505.02,509.67,3018389,0.0,1.0
2024-12-19 13:35:33.039113,511.35,541.14,528.35,537.69,1832359,0.0,1.0
2024-12-20 13:35:33.039113,538.55,527.89,511.91,521.58,2066142,0.0,1.0
2024-12-21 13:35:33.039113,521.62,543.14,527.45,533.27,4641389,0.0,1.0
2024-12-22 13:35:33.039113,531.76,555.2,542.42,550.81,2347255,0.0,1.0
2024-12-23 13:35:33.039113,549.71,561.83,544.41,555.32,2884404,0.0,1.0
2024-12-24 13:35:33.039113,554.64,580.85,566.47,572.91,2279231,0.0,1.0
2024-12-25 13:35:33.039113,574.92,576.81,564.66,571.31,3320629,0.0,1.0
2024-12-26 13:35:33.039113,573.07,584.8,574.9,578.64,1888969,0.0,1.0
2024-12-27 13:35:33.039113,579.04,613.27,594.83,606.48,2317829,0.0,1.0
2024-12-28 13:35:33.039113,606.32,605.14,588.94,599.63,2335533,0.0,1.0
2024-12-29 13:35:33.039113,599.48,617.5,600.12,610.29,4658475,0.0,1.0
2024-12-30 13:35:33.039113,610.6,632.94,614.05,623.95,4555608,0.0,1.0
2024-12-31 13:35:33.039113,626.47,636.9,628.15,633.19,4087544,0.0,1.0
2025-01-01 13:35:33.039113,633.47,641.55,633.85,637.65,3278507,0.0,1.0
2025-01-02 13:35:33.039113,640.58,625.91,608.97,616.37,2354073,0.0,1.0
2025-01-03 13:35:33.039113,614.96,614.77,599.4,605.21,2873914,0.0,1.0
2025-01-04 13:35:33.039113,606.14,606.91,597.46,603.22,1230251,0.0,1.0
2025-01-05 13:35:33.039113,605.92,602.84,590.85,598.43,1479680,0.0,1.0
2025-01-06 13:35:33.039113,598.77,631.86,614.64,624.81,2125922,0.0,1.0
2025-01-07 13:35:33.039113,622.12,620.72,609.13,614.01,4214108,0.0,1.0
2025-01-08 13:35:33.039113,611.88,614.7,599.28,609.57,3287548,0.0,1.0
2025-01-09 13:35:33.039113,610.92,623.69,608.56,611.92,2039927,0.0,1.0
2025-01-10 13:35:33.039113,609.32,602.27,590.8,598.44,2481134,0.0,1.0
2025-01-11 13:35:33.039113,596.4,588.13,572.29,582.62,1378279,0.0,1.0
2025-01-12 13:35:33.039113,584.54,571.44,553.93,564.36,3179810,0.0,1.0
2025-01-13 13:35:33.039113,566.24,566.69,551.84,559.18,3639007,0.0,1.0
2025-01-14 13:35:33.039113,558.8,582.04,565.7,576.62,3588693,0.0,1.0
2025-01-15 13:35:33.039113,578.9,579.44,570.1,574.83,3115528,0.0,1.0
2025-01-16 13:35:33.039113,573.29,580.53,571.04,577.17,2234963,0.0,1.0
2025-01-17 13:35:33.039113,578.21,571.94,560.29,568.58,3287905,0.0,1.0
2025-01-18 13:35:33.039113,566.9,588.58,571.78,583.41,2809341,0.0,1.0
2025-01-19 13:35:33.039113,581.36,607.16,592.78,596.4,3272932,0.0,1.0
2025-01-20 13:35:33.039113,598.91,619.36,603.94,613.95,3214825,0.0,1.0
2025-01-21 13:35:33.039113,612.71,625.16,616.25,620.69,2246515,0.0,1.0
2025-01-22 13:35:33.039113,623.32,635.21,626.97,630.58,3022549,0.0,1.0
2025-01-23 13:35:33.039113,633.15,627.52,606.66,617.22,3074117,0.0,1.0
2025-01-24 13:35:33.039113,614.69,641.22,624.76,629.82,2341701,0.0,1.0
2025-01-25 13:35:33.039113,627.96,629.54,617.27,624.34,4509545,0.0,1.0
2025-01-26 13:35:33.039113,624.48,625.37,612.43,618.7,3273139,0.0,1.0
2025-01-27 13:35:33.039113,620.09,609.02,599.28,604.6,2439248,0.0,1.0
2025-01-28 13:35:33.039113,605.38,602.3,581.85,593.33,1377812,0.0,1.0
2025-01-29 13:35:33.039113,591.83,603.02,584.89,592.75,3196092,0.0,1.0
2025-01-30 13:35:33.039113,594.75,587.35,580.23,583.56,2388640,0.0,1.0
2025-01-31 13:35:33.039113,586.05,582.94,564.8,574.87,4799824,0.0,1.0
2025-02-01 13:35:33.039113,572.12,571.92,559.49,564.23,2605562,0.0,1.0
2025-02-02 13:35:33.039113,562.93,543.42,533.67,540.52,2927628,0.0,1.0
2025-02-03 13:35:33.039113,539.24,556.15,542.83,546.17,1345650,0.0,1.0
2025-02-04 13:35:33.039113,547.76,544.52,534.78,537.75,4148695,0.0,1.0
2025-02-05 13:35:33.039113,537.05,553.67,538.16,545.42,4332356,0.0,1.0
2025-02-06 13:35:33.039113,543.44,553.82,539.91,545.42,4175754,0.0,1.0
2025-02-07 13:35:33.039113,545.05,569.99,549.91,559.06,4173723,0.0,1.0
2025-02-08 13:35:33.039113,557.12,583.34,570.1,573.43,2794264,0.0,1.0
2025-02-09 13:35:33.039113,570.57,558.11,548.26,553.36,2334976,0.0,1.0
2025-02-10 13:35:33.039113,555.84,552.39,541.86,545.6,3074568,0.0,1.0
2025-02-11 13:35:33.039113,547.66,541.93,533.16,538.59,2180186,0.0,1.0
2025-02-12 13:35:33.039113,541.02,550.22,534.49,540.18,4210646,0.0,1.0
2025-02-13 13:35:33.039113,537.92,543.52,533.91,540.79,4232535,0.0,1.0
2025-02-14 13:35:33.039113,540.32,545.75,533.72,539.46,4962492,0.0,1.0
2025-02-15 13:35:33.039113,540.02,558.55,545.11,551.14,3800386,0.0,1.0
2025-02-16 13:35:33.039113,550.4,577.23,561.98,569.41,2348617,0.0,1.0
2025-02-17 13:35:33.039113,566.59,581.52,564.23,575.37,3082102,0.0,1.0
2025-02-18 13:35:33.039113,573.07,591.88,579.85,584.89,2073835,0.0,1.0
2025-02-19 13:35:33.039113,587.71,598.19,582.23,588.48,3390431,0.0,1.0
2025-02-20 13:35:33.039113,590.82,604.56,587.15,592.92,2944962,0.0,1.0
2025-02-21 13:35:33.039113,591.21,638.55,624.6,627.82,1839325,0.0,1.0
2025-02-22 13:35:33.039113,629.34,656.51,636.57,644.88,1144426,0.0,1.0
2025-02-23 13:35:33.039113,642.33,653.41,638.46,646.75,2933554,0.0,1.0
2025-02-24 13:35:33.039113,646.99,643.55,620.66,632.46,2353739,0.0,1.0
2025-02-25 13:35:33.039113,635.47,640.38,618.7,630.46,4972835,0.0,1.0
2025-02-26 13:35:33.039113,629.33,628.31,612.61,621.52,2151143,0.0,1.0
2025-02-27 13:35:33.039113,624.3,627.61,610.63,623.04,3367069,0.0,1.0
2025-02-28 13:35:33.039113,621.0,651.55,638.19,646.53,2764614,0.0,1.0
2025-03-01 13:35:33.039113,643.83,638.68,619.66,631.76,1513787,0.0,1.0
2025-03-02 13:35:33.039113,629.76,659.67,637.42,648.29,1245370,0.0,1.0
2025-03-03 13:35:33.039113,648.55,626.58,606.77,616.16,4191452,0.0,1.0
2025-03-04 13:35:33.039113,615.49,613.68,598.55,606.88,2925937,0.0,1.0
2025-03-05 13:35:33.039113,604.09,619.94,600.5,611.34,1084211,0.0,1.0
2025-03-06 13:35:33.039113,609.34,603.01,591.43,594.59,3321603,0.0,1.0
2025-03-07 13:35:33.039113,593.76,602.94,588.88,599.53,4228623,0.0,1.0
2025-03-08 13:35:33.039113,599.84,615.03,598.56,608.07,3630181,0.0,1.0
2025-03-09 13:35:33.039113,606.0,617.97,605.26,610.68,4788149,0.0,1.0
2025-03-10 13:35:33.039113,612.53,616.03,595.47,604.45,1750879,0.0,1.0
2025-03-11 13:35:33.039113,606.41,611.56,592.55,601.29,1843690,0.0,1.0
2025-03-12 13:35:33.039113,602.73,612.09,601.98,606.44,4267816,0.0,1.0
2025-03-13 13:35:33.039113,605.35,598.46,587.28,594.08,2160354,0.0,1.0
2025-03-14 13:35:33.039113,596.1,617.99,599.47,607.19,4429472,0.0,1.0
2025-03-15 13:35:33.039113,607.49,612.69,596.57,608.58,2473078,0.0,1.0
2025-03-16 13:35:33.039113,606.7,619.0,599.13,608.61,4034284,0.0,1.0
2025-03-17 13:35:33.039113,611.32,639.04,627.96,632.02,4110267,0.0,1.0
2025-03-18 13:35:33.039113,629.99,650.87,634.39,640.42,3743847,0.0,1.0
2025-03-19 13:35:33.039113,642.13,640.38,629.87,634.84,4083290,0.0,1.0
2025-03-20 13:35:33.039113,634.98,651.87,632.07,639.78,2222032,0.0,1.0
2025-03-21 13:35:33.039113,641.92,628.94,611.12,621.27,4341763,0.0,1.0
2025-03-22 13:35:33.039113,621.26,625.28,609.54,614.63,2217159,0.0,1.0
2025-03-23 13:35:33.039113,612.06,614.06,607.63,610.71,4724105,0.0,1.0
2025-03-24 13:35:33.039113,613.46,622.49,603.74,613.08,2760919,0.0,1.0
2025-03-25 13:35:33.039113,613.6,629.47,619.28,624.97,2000066,0.0,1.0
2025-03-26 13:35:33.039113,625.67,644.85,627.6,639.91,3828598,0.0,1.0
2025-03-27 13:35:33.039113,638.12,659.42,643.42,649.86,4688191,0.0,1.0
2025-03-28 13:35:33.039113,652.55,660.97,648.96,653.2,3584908,0.0,1.0
2025-03-29 13:35:33.039113,650.91,637.09,628.08,632.87,1437134,0.0,1.0
2025-03-30 13:35:33.039113,634.41,625.09,610.58,621.22,2403814,0.0,1.0
2025-03-31 13:35:33.039113,622.87,621.36,606.95,614.05,4970984,0.0,1.0
2025-04-01 13:35:33.039113,612.54,621.46,603.17,613.36,1902070,0.0,1.0
2025-04-02 13:35:33.039113,611.77,623.14,605.85,611.34,2712187,0.0,1.0
2025-04-03 13:35:33.039113,613.42,614.7,601.08,606.25,3350928,0.0,1.0
2025-04-04 13:35:33.039113,605.84,615.12,596.95,603.91,2446534,0.0,1.0
2025-04-05 13:35:33.039113,601.17,627.53,609.54,621.24,2150237,0.0,1.0
2025-04-06 13:35:33.039113,621.58,636.52,621.08,629.41,4298276,0.0,1.0
2025-04-07 13:35:33.039113,630.03,639.25,624.44,631.07,2069460,0.0,1.0
2025-04-08 13:35:33.039113,631.5,626.1,610.54,622.9,2509027,0.0,1.0
2025-04-09 13:35:33.039113,619.83,618.92,598.03,609.39,1231157,0.0,1.0
2025-04-10 13:35:33.039113,609.94,604.84,586.78,594.93,1643053,0.0,1.0
2025-04-11 13:35:33.039113,597.42,585.55,578.4,582.49,2992035,0.0,1.0
2025-04-12 13:35:33.039113,581.18,568.44,555.03,563.72,2655448,0.0,1.0
2025-04-13 13:35:33.039113,564.29,567.3,554.45,561.51,3330439,0.0,1.0
2025-04-14 13:35:33.039113,561.62,584.48,567.1,573.06,2959476,0.0,1.0
2025-04-15 13:35:33.039113,573.61,577.64,565.02,569.14,4781387,0.0,1.0
2025-04-16 13:35:33.039113,568.37,549.11,534.82,541.75,3756710,0.0,1.0
2025-04-17 13:35:33.039113,544.28,551.62,539.45,548.16,1289136,0.0,1.0
2025-04-18 13:35:33.039113,546.69,548.68,538.74,543.62,2205656,0.0,1.0
2025-04-19 13:35:33.039113,545.16,533.53,522.26,527.6,2768938,0.0,1.0
2025-04-20 13:35:33.039113,528.48,563.06,545.18,553.32,3484782,0.0,1.0
2025-04-21 13:35:33.039113,552.1,558.45,542.67,547.71,2197771,0.0,1.0
2025-04-22 13:35:33.039113,548.37,549.88,535.61,539.45,1688565,0.0,1.0
2025-04-23 13:35:33.039113,537.92,534.36,516.67,525.21,2074119,0.0,1.0
2025-04-24 13:35:33.039113,523.84,507.94,498.41,504.94,4017003,0.0,1.0
2025-04-25 13:35:33.039113,502.46,523.27,512.36,516.85,3446086,0.0,1.0
2025-04-26 13:35:33.039113,519.32,527.13,515.28,520.36,3453048,0.0,1.0
2025-04-27 13:35:33.039113,521.99,523.56,515.81,520.31,2117825,0.0,1.0
2025-04-28 13:35:33.039113,521.54,532.41,523.39,526.79,2698956,0.0,1.0
2025-04-29 13:35:33.039113,528.31,538.59,531.85,534.75,2808004,0.0,1.0
2025-04-30 13:35:33.039113,533.97,543.99,527.04,533.78,1521852,0.0,1.0
2025-05-01 13:35:33.039113,534.02,524.87,516.11,520.77,1814057,0.0,1.0
2025-05-02 13:35:33.039113,523.0,536.33,525.01,529.38,2758019,0.0,1.0
2025-05-03 13:35:33.039113,531.51,543.46,532.85,538.03,2384340,0.0,1.0
2025-05-04 13:35:33.039113,537.58,544.68,528.87,538.12,1318298,0.0,1.0
2025-05-05 13:35:33.039113,540.09,544.9,536.93,540.64,2446230,0.0,1.0
2025-05-06 13:35:33.039113,542.07,547.32,530.16,539.58,1659714,0.0,1.0
2025-05-07 13:35:33.039113,538.73,556.11,542.73,550.69,3101401,0.0,1.0
2025-05-08 13:35:33.039113,552.69,554.74,541.16,549.71,3911255,0.0,1.0
2025-05-09 13:35:33.039113,552.42,555.8,538.94,547.16,1199591,0.0,1.0
2025-05-10 13:35:33.039113,547.02,545.12,531.51,541.86,2165850,0.0,1.0
2025-05-11 13:35:33.039113,542.82,565.94,549.79,558.06,3311605,0.0,1.0
2025-05-12 13:35:33.039113,559.49,544.15,527.88,537.77,3448022,0.0,1.0
2025-05-13 13:35:33.039113,536.61,555.63,544.34,550.48,3164402,0.0,1.0
2025-05-14 13:35:33.039113,553.18,544.17,536.92,541.29,2443977,0.0,1.0
2025-05-15 13:35:33.039113,539.96,574.06,557.15,567.66,4253234,0.0,1.0
2025-05-16 13:35:33.039113,569.04,579.67,563.24,568.94,3809554,0.0,1.0
2025-05-17 13:35:33.039113,570.77,594.69,576.2,587.03,2355360,0.0,1.0
2025-05-18 13:35:33.039113,587.3,589.58,568.92,579.11,3708351,0.0,1.0
2025-05-19 13:35:33.039113,581.27,593.33,574.09,583.89,2109443,0.0,1.0
2025-05-20 13:35:33.039113,581.81,580.66,561.7,570.4,3768908,0.0,1.0
2025-05-21 13:35:33.039113,568.88,594.08,581.53,589.99,3014942,0.0,1.0
2025-05-22 13:35:33.039113,591.77,621.12,606.19,609.81,4601584,0.0,1.0
2025-05-23 13:35:33.039113,612.08,624.28,604.29,616.39,3553419,0.0,1.0
2025-05-24 13:35:33.039113,618.85,632.09,616.13,628.04,1576855,0.0,1.0
2025-05-25 13:35:33.039113,630.82,652.21,633.5,641.14,3786641,0.0,1.0
2025-05-26 13:35:33.039113,640.29,658.57,642.19,654.13,3741408,0.0,1.0
2025-05-27 13:35:33.039113,653.49,650.54,636.72,646.87,2889336,0.0,1.0
2025-05-28 13:35:33.039113,648.98,636.93,623.14,633.18,2007286,0.0,1.0
2025-05-29 13:35:33.039113,635.87,640.12,622.04,633.73,1176631,0.0,1.0
2025-05-30 13:35:33.039113,635.68,648.62,634.51,641.74,1060644,0.0,1.0
2025-05-31 13:35:33.039113,643.7,643.55,621.31,632.41,1797793,0.0,1.0
2025-06-01 13:35:33.039113,632.11,631.83,616.69,625.06,1819453,0.0,1.0
2025-06-02 13:35:33.039113,623.69,628.23,612.57,620.83,4894549,0.0,1.0
2025-06-03 13:35:33.039113,619.74,629.94,613.94,624.76,4669301,0.0,1.0
2025-06-04 13:35:33.039113,627.68,628.46,611.51,622.09,3416106,0.0,1.0
2025-06-05 13:35:33.039113,622.93,638.2,618.65,627.78,3251398,0.0,1.0
2025-06-06 13:35:33.039113,630.05,639.26,619.42,628.55,3195749,0.0,1.0
2025-06-07 13:35:33.039113,629.24,645.84,628.63,636.7,1822631,0.0,1.0
2025-06-08 13:35:33.039113,634.03,656.18,641.93,649.87,3666796,0.0,1.0
2025-06-09 13:35:33.039113,651.37,659.24,639.51,650.55,2259778,0.0,1.0
2025-06-10 13:35:33.039113,651.88,674.04,653.62,663.81,1346719,0.0,1.0
2025-06-11 13:35:33.039113,665.62,673.7,664.42,668.62,1905100,0.0,1.0
2025-06-12 13:35:33.039113,670.44,685.9,662.54,675.39,1922559,0.0,1.0
2025-06-13 13:35:33.039113,676.92,682.12,663.44,673.13,1448677,0.0,1.0
2025-06-14 13:35:33.039113,676.22,714.31,696.38,704.56,1260510,0.0,1.0
2025-06-15 13:35:33.039113,706.86,717.04,697.92,703.19,1515248,0.0,1.0
2025-06-16 13:35:33.039113,700.38,727.52,712.6,717.88,4177975,0.0,1.0
2025-06-17 13:35:33.039113,717.79,712.64,697.97,702.4,1352098,0.0,1.0
2025-06-18 13:35:33.039113,700.29,723.37,707.0,718.82,4386387,0.0,1.0
