date,open,high,low,close,volume,dividends,stock splits
2025-03-22 13:35:34.055493,3776.76,3811.78,3749.45,3788.61,3881431,0.0,1.0
2025-03-23 13:35:34.055493,3778.89,3771.35,3705.88,3727.19,3698152,0.0,1.0
2025-03-24 13:35:34.055493,3716.12,3926.63,3851.04,3882.45,2098903,0.0,1.0
2025-03-25 13:35:34.055493,3885.24,4014.2,3923.68,3964.47,1664576,0.0,1.0
2025-03-26 13:35:34.055493,3969.43,3983.53,3865.73,3934.42,3373750,0.0,1.0
2025-03-27 13:35:34.055493,3916.09,4073.31,4013.06,4040.64,2751677,0.0,1.0
2025-03-28 13:35:34.055493,4037.56,4103.46,4010.31,4068.21,3697369,0.0,1.0
2025-03-29 13:35:34.055493,4064.8,4027.57,3916.83,3971.37,4935084,0.0,1.0
2025-03-30 13:35:34.055493,3961.97,4072.97,3937.74,4009.19,4964716,0.0,1.0
2025-03-31 13:35:34.055493,3996.21,3917.55,3843.72,3891.45,1539447,0.0,1.0
2025-04-01 13:35:34.055493,3875.98,3832.35,3726.53,3780.7,2077284,0.0,1.0
2025-04-02 13:35:34.055493,3782.65,3780.09,3674.91,3712.9,2518971,0.0,1.0
2025-04-03 13:35:34.055493,3722.74,3698.43,3627.91,3646.85,4911273,0.0,1.0
2025-04-04 13:35:34.055493,3648.58,3670.55,3592.44,3644.45,2386500,0.0,1.0
2025-04-05 13:35:34.055493,3628.15,3631.83,3580.87,3602.41,2003205,0.0,1.0
2025-04-06 13:35:34.055493,3590.2,3700.46,3603.85,3649.23,1169869,0.0,1.0
2025-04-07 13:35:34.055493,3666.93,3717.4,3625.43,3678.35,3872291,0.0,1.0
2025-04-08 13:35:34.055493,3669.61,3694.33,3605.81,3658.52,2267116,0.0,1.0
2025-04-09 13:35:34.055493,3651.34,3718.95,3629.98,3658.93,4633163,0.0,1.0
2025-04-10 13:35:34.055493,3641.75,3751.0,3690.02,3709.7,3652975,0.0,1.0
2025-04-11 13:35:34.055493,3718.98,3754.79,3651.67,3701.76,1076580,0.0,1.0
2025-04-12 13:35:34.055493,3694.77,3611.47,3527.09,3591.05,2803982,0.0,1.0
2025-04-13 13:35:34.055493,3579.52,3594.41,3503.24,3550.55,4557138,0.0,1.0
2025-04-14 13:35:34.055493,3559.14,3622.13,3565.61,3602.48,3387745,0.0,1.0
2025-04-15 13:35:34.055493,3590.79,3708.17,3668.6,3687.38,3041647,0.0,1.0
2025-04-16 13:35:34.055493,3688.28,3716.11,3615.31,3678.76,2795495,0.0,1.0
2025-04-17 13:35:34.055493,3680.43,3726.89,3643.5,3664.7,4947149,0.0,1.0
2025-04-18 13:35:34.055493,3661.78,3732.08,3622.25,3670.36,4239941,0.0,1.0
2025-04-19 13:35:34.055493,3664.94,3586.08,3473.93,3538.26,1786760,0.0,1.0
2025-04-20 13:35:34.055493,3533.56,3555.45,3451.38,3512.51,4206770,0.0,1.0
2025-04-21 13:35:34.055493,3503.83,3531.67,3480.76,3499.78,3454687,0.0,1.0
2025-04-22 13:35:34.055493,3486.44,3550.24,3462.58,3525.74,3176084,0.0,1.0
2025-04-23 13:35:34.055493,3523.07,3565.99,3478.63,3544.92,1540336,0.0,1.0
2025-04-24 13:35:34.055493,3543.86,3523.46,3404.65,3469.05,3134918,0.0,1.0
2025-04-25 13:35:34.055493,3483.06,3507.65,3430.04,3477.06,1062163,0.0,1.0
2025-04-26 13:35:34.055493,3482.67,3461.15,3385.97,3426.3,1501783,0.0,1.0
2025-04-27 13:35:34.055493,3411.27,3503.14,3393.32,3449.66,1071099,0.0,1.0
2025-04-28 13:35:34.055493,3450.02,3625.76,3507.85,3571.22,1867577,0.0,1.0
2025-04-29 13:35:34.055493,3564.24,3720.28,3635.98,3662.02,4690683,0.0,1.0
2025-04-30 13:35:34.055493,3657.7,3717.72,3634.8,3666.85,3466738,0.0,1.0
2025-05-01 13:35:34.055493,3651.39,3796.07,3749.82,3768.68,2496084,0.0,1.0
2025-05-02 13:35:34.055493,3759.61,3902.02,3776.36,3844.62,1539869,0.0,1.0
2025-05-03 13:35:34.055493,3856.99,3719.18,3651.77,3696.74,4279461,0.0,1.0
2025-05-04 13:35:34.055493,3691.23,3760.14,3708.29,3738.38,3069698,0.0,1.0
2025-05-05 13:35:34.055493,3751.94,3767.69,3655.36,3726.39,4891302,0.0,1.0
2025-05-06 13:35:34.055493,3716.25,3891.41,3832.6,3860.14,3650669,0.0,1.0
2025-05-07 13:35:34.055493,3856.05,3984.74,3913.95,3942.15,1340350,0.0,1.0
2025-05-08 13:35:34.055493,3934.99,3863.64,3759.11,3811.37,4269105,0.0,1.0
2025-05-09 13:35:34.055493,3801.66,3696.24,3606.37,3645.69,2705497,0.0,1.0
2025-05-10 13:35:34.055493,3655.48,3641.98,3562.35,3612.85,4927683,0.0,1.0
2025-05-11 13:35:34.055493,3615.4,3667.16,3547.0,3598.3,4069732,0.0,1.0
2025-05-12 13:35:34.055493,3588.75,3683.58,3627.56,3657.15,4435802,0.0,1.0
2025-05-13 13:35:34.055493,3649.37,3663.1,3544.41,3597.22,2731688,0.0,1.0
2025-05-14 13:35:34.055493,3589.28,3648.98,3526.43,3590.34,3561561,0.0,1.0
2025-05-15 13:35:34.055493,3602.97,3538.52,3440.55,3479.13,4111612,0.0,1.0
2025-05-16 13:35:34.055493,3481.19,3616.16,3534.12,3576.25,2620647,0.0,1.0
2025-05-17 13:35:34.055493,3568.98,3653.76,3558.24,3610.5,4144129,0.0,1.0
2025-05-18 13:35:34.055493,3600.73,3542.87,3455.41,3524.71,3289099,0.0,1.0
2025-05-19 13:35:34.055493,3540.27,3618.45,3520.46,3551.41,2119055,0.0,1.0
2025-05-20 13:35:34.055493,3550.37,3521.72,3455.93,3483.33,1410528,0.0,1.0
2025-05-21 13:35:34.055493,3498.56,3592.08,3488.72,3543.72,1640736,0.0,1.0
2025-05-22 13:35:34.055493,3533.5,3737.49,3639.5,3668.04,1287197,0.0,1.0
